index,date,weekly_c,weekly_cp,cumulative_c,cumulative_cp
1681,200706,,,5,5
1689,200706,,,5,5
1699,200706,,,5,5
1704,200706,,,5,5
1708,200706,,,5,5
1719,200706,10,11,54,55
1722,200706,,,5,5
1726,200706,,,5,5
1727,200706,5,5,5,5
1731,200706,,,5,5
1743,200706,5,5,5,6
1750,200706,5,5,6,7
1755,200706,5,5,5,5
1756,200706,,,5,5
1762,200706,,,5,5
1768,200706,5,5,5,5
1797,200706,5,5,5,5
1809,200706,,,5,5
1823,200706,5,5,5,5
1828,200706,,,5,5
1888,200706,,,5,5
1893,200706,,,5,5
1940,200706,,,5,5
1944,200706,,,5,5
1957,200706,5,5,5,5
1964,200706,5,5,5,5
1968,200706,,,5,5
1970,200706,,,5,5
1973,200706,5,5,8,9
47,200706,,,,5
99,200706,,,,5
163,200706,,,,5
267,200706,,5,,5
394,200706,,,,5
400,200706,,,,5
444,200706,,5,,5
469,200706,,,,5
492,200706,,5,,5
536,200706,,,,5
543,200706,,5,,5
575,200706,,,,5
613,200706,,,,5
666,200706,,,,5
773,200706,,,,5
810,200706,,,,5
862,200706,,,,5
1078,200706,,,,5
1100,200706,,,,5
1148,200706,,,,5
1164,200706,,,,5
2,200707,,,5,5
15,200707,,,5,5
25,200707,5,5,11,15
26,200707,,,7,7
27,200707,,,5,5
29,200707,5,5,5,5
30,200707,,,5,5
31,200707,,,5,5
32,200707,5,5,9,11
33,200707,5,5,47,62
36,200707,,,5,5
37,200707,5,5,39,65
38,200707,5,5,16,18
40,200707,,,5,5
41,200707,,,5,5
43,200707,5,5,6,7
44,200707,5,5,10,10
45,200707,,5,26,39
46,200707,5,5,263,316
48,200707,,,7,7
49,200707,,,5,5
50,200707,5,5,28,28
51,200707,,,5,5
52,200707,9,9,28,29
54,200707,12,15,60,73
55,200707,5,5,22,27
56,200707,,,24,29
57,200707,,,5,5
58,200707,,,11,11
59,200707,,5,14,16
60,200707,22,22,112,112
61,200707,20,20,73,78
62,200707,5,5,5,5
63,200707,,,5,5
64,200707,5,5,5,5
65,200707,5,5,40,48
66,200707,,,34,52
67,200707,,,5,5
68,200707,5,5,5,12
69,200707,5,5,14,14
70,200707,,,5,5
71,200707,,,7,7
72,200707,12,13,247,251
73,200707,5,5,12,14
74,200707,,5,5,7
75,200707,5,5,14,15
76,200707,,5,5,5
77,200707,,,5,5
78,200707,,,5,5
79,200707,5,5,18,21
82,200707,16,16,134,161
83,200707,5,5,5,5
84,200707,5,5,25,40
85,200707,5,5,24,26
86,200707,,,5,5
87,200707,,,5,5
88,200707,6,6,24,27
89,200707,5,5,9,9
90,200707,13,13,86,91
91,200707,18,18,286,290
92,200707,,,6,6
93,200707,5,5,5,5
94,200707,5,5,32,34
95,200707,5,5,5,5
96,200707,,,5,7
97,200707,,,5,5
100,200707,,,5,5
101,200707,5,5,8,8
102,200707,,,5,5
103,200707,,,6,6
104,200707,5,5,14,18
105,200707,,,6,7
106,200707,5,5,9,9
107,200707,5,5,8,8
108,200707,5,5,61,63
109,200707,5,5,93,100
110,200707,5,6,102,105
111,200707,5,5,18,18
112,200707,,,5,5
113,200707,5,5,26,26
114,200707,5,5,5,5
115,200707,5,5,5,5
117,200707,5,5,5,5
119,200707,,,5,5
121,200707,5,5,7,7
122,200707,5,5,27,31
123,200707,,,5,5
124,200707,5,5,46,50
125,200707,5,5,24,25
126,200707,5,5,25,26
127,200707,31,31,365,388
128,200707,5,5,24,27
129,200707,6,6,26,32
130,200707,5,5,32,32
131,200707,,,5,5
132,200707,5,5,9,10
133,200707,9,9,27,27
134,200707,,,5,5
135,200707,,,5,5
137,200707,,,6,6
139,200707,5,5,5,5
141,200707,5,5,30,30
142,200707,5,5,5,8
143,200707,5,5,6,7
144,200707,,,5,6
145,200707,5,5,26,26
146,200707,,,13,14
147,200707,5,5,5,6
148,200707,,,16,19
149,200707,5,5,24,25
150,200707,5,5,14,14
151,200707,,,5,5
152,200707,,,5,5
153,200707,5,5,5,5
155,200707,,,5,5
159,200707,,,5,5
162,200707,5,5,11,11
164,200707,,,5,5
165,200707,,,5,5
166,200707,,,5,5
167,200707,,,6,6
168,200707,5,6,53,59
169,200707,5,5,37,38
170,200707,,,5,5
171,200707,,,5,5
172,200707,,,8,8
173,200707,,,9,10
174,200707,,,5,5
180,200707,,,5,5
181,200707,,,5,5
183,200707,,,12,12
184,200707,,,5,5
185,200707,5,5,5,5
186,200707,5,5,14,16
187,200707,,,5,5
188,200707,,,7,7
189,200707,5,5,6,6
190,200707,7,8,56,62
191,200707,5,5,26,32
192,200707,,,9,9
193,200707,,,9,10
194,200707,5,5,27,28
203,200707,5,5,5,5
204,200707,5,5,9,10
205,200707,5,5,10,11
206,200707,5,5,5,5
207,200707,,,6,9
208,200707,5,5,16,26
209,200707,5,5,9,9
210,200707,5,5,24,27
211,200707,27,27,95,99
212,200707,5,5,16,16
213,200707,5,5,6,6
214,200707,5,5,19,19
215,200707,,,5,5
216,200707,,,5,5
217,200707,5,5,5,5
218,200707,,,5,5
222,200707,,,5,5
225,200707,5,5,11,11
226,200707,5,5,5,5
227,200707,5,5,5,5
228,200707,5,5,31,32
229,200707,,,5,5
230,200707,,,5,5
231,200707,6,6,18,21
232,200707,24,26,118,130
233,200707,6,6,57,60
234,200707,5,5,23,24
235,200707,5,5,38,38
236,200707,,,5,5
237,200707,5,5,5,5
239,200707,,,5,5
241,200707,,,5,5
244,200707,,,5,5
245,200707,5,5,7,7
246,200707,5,5,5,5
247,200707,,,6,6
248,200707,5,5,5,5
249,200707,,,8,8
250,200707,,,5,5
251,200707,,,22,25
252,200707,,,9,9
253,200707,9,9,39,42
254,200707,68,74,960,1019
255,200707,5,5,23,26
256,200707,5,5,18,18
257,200707,5,5,9,9
258,200707,,,5,5
261,200707,5,5,5,5
262,200707,,,5,5
265,200707,5,5,10,10
266,200707,5,5,5,5
269,200707,5,5,16,18
270,200707,,,21,22
271,200707,5,5,5,5
272,200707,13,13,206,225
273,200707,5,5,17,21
274,200707,,,7,7
275,200707,5,5,20,23
276,200707,87,91,1145,1218
277,200707,51,53,403,424
278,200707,10,10,46,52
279,200707,,,10,11
280,200707,,,6,7
281,200707,,,5,5
282,200707,,,5,5
286,200707,5,5,5,5
287,200707,,,5,5
288,200707,8,8,23,26
289,200707,,,5,5
292,200707,5,5,11,11
293,200707,,,5,5
294,200707,7,7,61,65
295,200707,11,11,246,254
296,200707,5,5,14,14
297,200707,5,5,12,14
298,200707,5,5,40,51
299,200707,116,126,1498,1612
300,200707,16,16,53,58
301,200707,,,13,15
302,200707,5,5,7,7
305,200707,5,5,5,5
306,200707,,,5,5
307,200707,5,5,5,5
310,200707,5,5,5,5
311,200707,,,7,9
312,200707,,,5,5
313,200707,,,5,5
314,200707,,,5,5
315,200707,,,6,6
316,200707,5,5,7,7
317,200707,13,14,371,379
318,200707,,,8,9
319,200707,,5,6,7
320,200707,5,5,7,8
321,200707,26,30,257,273
322,200707,16,17,72,98
323,200707,5,5,56,60
324,200707,5,5,9,11
325,200707,,,5,5
326,200707,,,5,5
327,200707,5,5,6,6
328,200707,5,5,5,5
330,200707,,,5,5
331,200707,,,5,5
332,200707,5,5,5,5
333,200707,8,8,16,17
334,200707,5,5,5,5
337,200707,5,5,7,8
338,200707,5,5,8,8
339,200707,,,5,5
340,200707,10,11,95,99
341,200707,5,5,5,5
342,200707,5,5,11,12
343,200707,5,6,21,26
344,200707,16,17,46,66
345,200707,5,5,29,31
346,200707,5,5,8,8
347,200707,5,5,16,17
348,200707,,,5,5
349,200707,5,5,11,13
350,200707,6,6,11,11
351,200707,,,5,6
352,200707,5,5,5,5
353,200707,5,5,5,5
354,200707,,,5,5
358,200707,11,11,166,178
359,200707,5,5,12,16
360,200707,,,5,5
361,200707,,5,16,20
362,200707,5,5,5,6
363,200707,5,5,5,5
364,200707,5,5,18,21
365,200707,,5,13,16
366,200707,5,5,6,8
367,200707,,5,8,10
368,200707,,,5,5
369,200707,,,5,5
370,200707,5,5,5,5
371,200707,,,5,5
372,200707,,,5,5
373,200707,,,5,5
374,200707,9,12,20,27
375,200707,5,5,5,5
378,200707,5,5,5,5
381,200707,6,6,28,32
382,200707,,,5,6
383,200707,,,8,11
384,200707,,,5,5
385,200707,,5,5,5
386,200707,5,5,9,10
387,200707,5,5,7,9
388,200707,5,5,41,48
389,200707,5,5,9,10
390,200707,5,5,9,10
391,200707,,5,5,7
393,200707,5,5,5,5
395,200707,5,5,5,5
396,200707,5,5,5,5
398,200707,,,5,5
402,200707,5,5,5,5
404,200707,,5,11,13
405,200707,5,5,9,12
406,200707,5,5,5,5
407,200707,,,6,7
408,200707,,,5,5
409,200707,,,5,5
410,200707,,,6,6
411,200707,,,5,5
412,200707,,,5,5
413,200707,5,5,24,29
414,200707,,,5,5
415,200707,,,5,5
416,200707,,,5,5
420,200707,5,5,5,5
424,200707,,,5,5
427,200707,5,5,5,5
428,200707,5,5,8,9
429,200707,,,6,7
430,200707,,,5,5
431,200707,10,13,145,177
432,200707,,,5,5
433,200707,5,5,27,37
434,200707,,,7,8
435,200707,,,23,23
436,200707,,,35,40
437,200707,5,5,5,5
438,200707,,,5,5
439,200707,,,5,5
441,200707,,,5,5
443,200707,,,7,9
445,200707,5,5,5,5
446,200707,,,5,5
447,200707,,,5,5
449,200707,,,5,5
450,200707,,,5,5
453,200707,,,7,10
454,200707,6,7,49,57
455,200707,5,5,5,7
456,200707,,,5,5
457,200707,,,5,5
458,200707,5,5,5,9
459,200707,,,5,5
460,200707,5,5,7,8
461,200707,5,5,5,5
462,200707,5,5,5,5
463,200707,,,5,5
465,200707,,,5,5
466,200707,,,5,5
467,200707,5,5,5,5
470,200707,5,5,11,14
471,200707,,,5,5
472,200707,5,5,5,5
473,200707,5,5,5,5
475,200707,,,5,5
476,200707,5,5,34,36
477,200707,,,5,5
478,200707,,,5,5
479,200707,11,11,187,200
481,200707,,,5,5
482,200707,,,8,8
483,200707,5,5,19,20
484,200707,5,5,12,12
485,200707,5,5,5,5
486,200707,,,5,5
487,200707,,,5,5
488,200707,,,5,5
489,200707,,,5,5
491,200707,,,9,14
494,200707,,,5,7
495,200707,,,5,5
496,200707,5,5,5,5
497,200707,,,5,5
501,200707,,,5,5
502,200707,5,5,85,86
503,200707,,,5,5
504,200707,,,8,8
505,200707,,,6,8
506,200707,,,5,5
509,200707,,,40,46
510,200707,5,5,13,13
511,200707,5,5,5,5
512,200707,,,5,5
513,200707,,,5,5
514,200707,,,5,5
517,200707,,,5,5
520,200707,,,5,5
521,200707,,,5,5
523,200707,,,13,15
524,200707,,,6,6
525,200707,5,5,5,5
527,200707,5,5,6,6
528,200707,,,10,10
530,200707,,,5,6
531,200707,,,5,5
532,200707,,,7,7
533,200707,,,5,5
534,200707,5,5,8,8
535,200707,,,9,11
536,200707,5,5,5,5
539,200707,,,5,5
540,200707,,,5,5
546,200707,5,5,5,5
547,200707,,,5,5
549,200707,5,5,5,5
553,200707,,,5,5
554,200707,,,866,876
555,200707,,,6,7
556,200707,5,5,27,28
557,200707,,,5,5
558,200707,,,5,5
560,200707,5,5,6,11
561,200707,,,5,5
562,200707,,,6,7
565,200707,5,5,5,5
566,200707,,,5,5
567,200707,5,5,5,5
568,200707,,,5,5
572,200707,,,5,5
574,200707,,,5,5
576,200707,5,5,11,14
579,200707,,,7,8
580,200707,,,5,5
581,200707,,,5,5
582,200707,,,5,5
583,200707,,,5,6
584,200707,,,5,5
585,200707,5,5,5,5
586,200707,5,5,5,5
587,200707,,,5,5
588,200707,5,5,5,5
589,200707,,,5,5
590,200707,,,9,9
591,200707,,,5,5
592,200707,,,5,5
593,200707,5,5,9,10
598,200707,5,5,5,5
599,200707,,,5,7
600,200707,,,5,5
601,200707,,,5,5
602,200707,,,5,5
605,200707,5,5,5,5
606,200707,,,10,10
607,200707,,,5,5
608,200707,,,6,7
609,200707,,,5,5
610,200707,5,5,21,26
611,200707,,,5,5
612,200707,,,5,5
614,200707,,,5,5
616,200707,,,5,5
617,200707,5,5,11,12
618,200707,,,5,5
619,200707,,,5,5
620,200707,,,5,5
621,200707,,,5,5
623,200707,,,5,5
624,200707,5,5,5,5
625,200707,,,5,5
626,200707,5,5,7,12
629,200707,,,5,5
633,200707,5,5,9,11
634,200707,,,9,9
635,200707,,,7,8
636,200707,5,5,5,5
637,200707,,,5,5
638,200707,5,5,14,15
639,200707,5,6,25,31
640,200707,,,6,7
643,200707,,,5,5
644,200707,6,6,66,83
645,200707,5,5,5,5
647,200707,5,5,5,5
649,200707,,,5,5
650,200707,,,7,9
651,200707,6,6,46,48
653,200707,5,5,18,29
654,200707,,,5,5
659,200707,,,5,5
660,200707,,,14,15
661,200707,,,5,5
662,200707,5,5,37,39
663,200707,,,5,5
664,200707,,,5,5
665,200707,5,5,45,49
666,200707,5,5,5,5
667,200707,,,5,5
668,200707,5,5,6,8
669,200707,5,5,5,5
670,200707,,,5,5
671,200707,,,5,5
672,200707,,,5,5
675,200707,,,5,5
676,200707,5,5,5,5
677,200707,,,5,5
679,200707,,,7,7
680,200707,,,51,58
681,200707,,,5,5
682,200707,,,5,5
686,200707,,,6,7
687,200707,,,19,19
688,200707,,,8,10
689,200707,,,5,5
690,200707,5,5,5,7
691,200707,6,6,30,37
692,200707,10,10,82,93
693,200707,5,5,7,8
694,200707,,,5,5
695,200707,,,9,9
696,200707,5,5,60,66
697,200707,,,5,5
698,200707,5,5,5,6
699,200707,,,5,5
700,200707,,,5,5
702,200707,,,5,5
703,200707,5,5,5,6
704,200707,5,5,12,12
705,200707,,,5,5
706,200707,,,8,9
707,200707,,,5,5
708,200707,,,5,5
709,200707,,,5,5
712,200707,,,5,5
713,200707,,,82,84
714,200707,,,16,19
715,200707,5,5,15,16
716,200707,,,5,5
717,200707,,,17,21
718,200707,36,38,496,529
719,200707,5,5,50,59
720,200707,5,5,18,24
722,200707,,,5,5
725,200707,5,5,5,5
726,200707,,,5,5
728,200707,,,5,5
733,200707,,,5,5
735,200707,,,5,5
736,200707,,,5,5
737,200707,,,5,5
739,200707,,,6,7
740,200707,,,5,5
741,200707,,,18,20
742,200707,5,5,5,5
743,200707,5,5,7,7
744,200707,8,8,108,115
745,200707,16,18,143,148
746,200707,,,5,5
747,200707,,,5,5
748,200707,,,5,5
749,200707,,,5,5
751,200707,,,5,5
752,200707,,,5,5
753,200707,,,5,5
755,200707,5,5,5,5
757,200707,,,5,5
759,200707,,,5,5
763,200707,,,5,5
765,200707,,,5,5
766,200707,5,5,24,30
767,200707,5,5,154,159
768,200707,,,6,7
769,200707,5,5,41,42
770,200707,19,19,229,233
771,200707,5,5,6,10
772,200707,5,5,5,8
776,200707,,,5,5
777,200707,,,5,5
778,200707,,,5,5
779,200707,,,5,5
783,200707,,,5,5
784,200707,,,5,5
785,200707,,,5,5
787,200707,,,5,5
790,200707,,,5,5
791,200707,,,5,5
792,200707,,,6,6
793,200707,,,20,25
794,200707,7,7,950,953
795,200707,5,5,8,8
796,200707,5,5,5,5
797,200707,5,6,58,67
798,200707,5,5,8,10
799,200707,,,5,5
800,200707,,,5,5
801,200707,,,5,5
802,200707,,,5,5
803,200707,,,9,15
804,200707,,,5,5
806,200707,5,5,5,5
814,200707,,,5,5
817,200707,,,5,5
818,200707,5,5,19,19
819,200707,7,7,650,653
820,200707,5,5,11,13
821,200707,,,6,6
822,200707,5,5,26,27
823,200707,,5,11,14
824,200707,5,5,8,8
825,200707,,,5,5
826,200707,,,5,5
827,200707,,,5,5
828,200707,,,22,29
831,200707,,,5,5
832,200707,5,5,10,16
836,200707,,,5,5
839,200707,,,5,5
842,200707,5,5,5,5
843,200707,,,5,5
844,200707,,,8,11
845,200707,5,5,10,11
846,200707,5,5,17,18
847,200707,,,5,5
848,200707,5,5,5,5
849,200707,,,5,5
850,200707,,,5,5
851,200707,,,5,5
852,200707,5,5,6,6
853,200707,,,15,15
854,200707,5,5,11,16
855,200707,,,5,8
856,200707,,,5,5
858,200707,,,5,5
861,200707,,,5,5
869,200707,,,5,5
870,200707,5,5,21,23
871,200707,5,5,16,17
873,200707,,,5,5
874,200707,5,5,10,10
875,200707,5,5,13,16
876,200707,5,5,50,59
877,200707,,,7,8
878,200707,,,10,10
879,200707,,,10,10
880,200707,5,5,63,85
881,200707,,,5,5
883,200707,,,5,5
884,200707,5,5,6,7
885,200707,,,5,5
886,200707,,,5,5
887,200707,,,5,6
894,200707,5,5,5,5
895,200707,,,9,13
896,200707,5,5,5,5
897,200707,5,5,7,8
898,200707,,,5,5
899,200707,,,9,10
900,200707,5,5,7,7
901,200707,,,11,14
902,200707,,,5,5
903,200707,5,5,11,12
904,200707,5,5,18,21
905,200707,,,24,24
906,200707,,,5,5
907,200707,,,5,5
908,200707,,,5,5
909,200707,,,5,5
910,200707,5,5,5,5
912,200707,,,5,5
913,200707,,,5,5
919,200707,5,5,26,27
920,200707,,,5,6
921,200707,,,5,5
922,200707,,,6,6
923,200707,,,5,7
924,200707,,,8,8
925,200707,,,5,5
926,200707,,,34,35
927,200707,5,5,38,38
929,200707,15,16,119,122
930,200707,5,5,11,14
931,200707,,,5,5
932,200707,5,5,5,5
933,200707,,,5,5
934,200707,,,5,5
937,200707,5,5,5,5
941,200707,,,5,5
944,200707,6,7,23,27
945,200707,5,5,5,5
946,200707,5,5,8,9
947,200707,5,5,42,49
948,200707,,,8,10
949,200707,5,5,22,25
950,200707,,,5,5
951,200707,5,5,88,93
952,200707,,,5,6
953,200707,,,8,8
954,200707,17,17,371,382
955,200707,5,5,30,31
956,200707,,,9,11
957,200707,,,7,7
958,200707,,,12,13
959,200707,,,5,5
967,200707,,,5,5
969,200707,6,6,779,793
970,200707,,,13,16
971,200707,5,5,5,5
972,200707,,,14,21
973,200707,,,25,36
974,200707,,,8,8
975,200707,,,14,16
976,200707,,,6,6
977,200707,5,5,17,20
978,200707,,,14,16
979,200707,8,8,229,232
980,200707,5,5,124,137
981,200707,,,5,5
982,200707,,,6,6
983,200707,,,5,5
984,200707,,,5,5
985,200707,,,5,5
986,200707,,,5,5
989,200707,,,5,5
994,200707,5,5,9,13
995,200707,5,5,33,41
996,200707,,,5,5
997,200707,,,25,30
998,200707,5,5,41,53
999,200707,5,5,92,111
1000,200707,5,5,5,5
1001,200707,5,5,32,38
1002,200707,5,5,41,56
1003,200707,,,13,15
1004,200707,7,7,246,253
1005,200707,5,5,117,127
1008,200707,,,5,6
1009,200707,,,5,5
1010,200707,,,5,5
1011,200707,,,5,5
1014,200707,,,5,5
1017,200707,,,5,5
1018,200707,,,5,5
1019,200707,,,5,5
1020,200707,5,5,8,9
1021,200707,5,5,8,11
1022,200707,5,5,10,14
1023,200707,5,5,53,70
1024,200707,5,5,12,13
1025,200707,5,5,15,23
1026,200707,5,5,95,129
1027,200707,5,5,30,37
1028,200707,,,20,20
1029,200707,,,5,5
1030,200707,5,5,42,48
1032,200707,,,5,5
1033,200707,,,5,5
1034,200707,,,5,5
1042,200707,,,6,8
1043,200707,,,5,5
1044,200707,5,5,61,67
1045,200707,6,6,136,182
1046,200707,5,5,60,77
1047,200707,5,5,29,45
1048,200707,5,5,52,79
1049,200707,5,5,52,71
1050,200707,5,5,185,215
1051,200707,,,18,23
1052,200707,,,6,6
1053,200707,,,5,5
1054,200707,,,5,5
1055,200707,5,5,5,5
1056,200707,,5,5,9
1061,200707,,,5,5
1064,200707,5,5,7,8
1065,200707,,,6,6
1066,200707,5,5,18,20
1067,200707,24,26,222,274
1068,200707,5,5,37,40
1069,200707,5,5,49,69
1070,200707,5,5,24,30
1071,200707,5,5,91,114
1072,200707,17,23,643,742
1073,200707,5,5,147,181
1074,200707,5,5,77,78
1075,200707,,,7,7
1077,200707,,,5,5
1080,200707,,,5,5
1082,200707,5,5,5,5
1083,200707,,,5,6
1084,200707,,,5,5
1087,200707,,,6,7
1088,200707,,,17,22
1089,200707,5,5,103,106
1090,200707,5,5,131,156
1091,200707,5,5,83,118
1092,200707,5,5,49,68
1093,200707,5,5,78,101
1094,200707,11,18,281,353
1095,200707,5,6,203,242
1096,200707,,,20,26
1097,200707,5,5,16,17
1098,200707,,,14,14
1102,200707,,,5,5
1106,200707,,,5,5
1107,200707,,,5,5
1108,200707,,,5,5
1109,200707,7,10,73,85
1110,200707,,5,5,8
1111,200707,5,5,16,22
1112,200707,36,38,813,914
1113,200707,,,20,26
1114,200707,5,5,51,79
1115,200707,,5,36,50
1116,200707,5,5,24,34
1117,200707,5,5,147,195
1118,200707,,,15,21
1119,200707,,,13,13
1120,200707,,,5,5
1122,200707,,,5,5
1123,200707,5,5,46,51
1127,200707,,,5,5
1128,200707,5,5,13,15
1129,200707,,,6,8
1130,200707,5,5,5,5
1131,200707,,,5,6
1132,200707,5,5,14,14
1133,200707,5,5,70,86
1134,200707,8,8,251,276
1135,200707,6,6,160,206
1136,200707,14,15,88,136
1137,200707,5,5,33,49
1138,200707,5,5,44,64
1139,200707,,5,41,61
1140,200707,,,11,11
1141,200707,,,25,25
1142,200707,,,5,5
1143,200707,,,5,5
1145,200707,,,7,9
1147,200707,,,5,5
1149,200707,,,5,6
1150,200707,,,69,74
1151,200707,,,5,5
1152,200707,5,5,41,45
1153,200707,,,22,25
1154,200707,5,5,9,12
1155,200707,19,20,331,351
1156,200707,14,14,328,351
1157,200707,13,14,428,538
1158,200707,10,10,77,100
1159,200707,5,5,40,47
1160,200707,,,31,41
1161,200707,5,5,5,9
1162,200707,,,10,10
1163,200707,,,17,17
1164,200707,5,5,5,6
1165,200707,,,5,5
1167,200707,,,5,5
1168,200707,,,5,5
1169,200707,,,5,5
1171,200707,,,5,5
1173,200707,,,5,5
1174,200707,5,5,11,15
1175,200707,,,24,26
1176,200707,,,61,68
1177,200707,20,21,774,828
1178,200707,14,17,599,702
1179,200707,15,15,353,463
1180,200707,12,12,105,167
1181,200707,,,8,8
1182,200707,5,5,12,14
1183,200707,,,5,5
1184,200707,,,5,5
1185,200707,,,23,23
1187,200707,5,5,5,5
1189,200707,5,5,24,25
1190,200707,,,5,5
1194,200707,6,7,154,178
1195,200707,,,44,53
1196,200707,9,10,207,216
1197,200707,24,30,1024,1064
1198,200707,20,26,901,1166
1199,200707,9,11,365,456
1200,200707,5,5,40,54
1201,200707,5,5,298,299
1202,200707,,,7,10
1203,200707,5,5,5,5
1204,200707,5,5,5,5
1205,200707,,,5,5
1206,200707,5,5,5,5
1207,200707,,,5,5
1208,200707,,,5,5
1210,200707,,,5,5
1213,200707,5,5,90,97
1214,200707,10,11,234,246
1215,200707,46,48,1402,1477
1216,200707,34,39,1657,1856
1217,200707,15,18,586,701
1218,200707,13,15,180,243
1219,200707,,5,7,8
1220,200707,5,5,90,104
1221,200707,,,5,7
1222,200707,,,5,5
1223,200707,,,5,5
1226,200707,,,5,5
1227,200707,,,7,8
1228,200707,8,9,124,140
1229,200707,44,45,972,1015
1230,200707,46,55,2272,2388
1231,200707,35,45,1020,1389
1232,200707,6,6,288,344
1233,200707,5,5,55,78
1234,200707,,,10,13
1235,200707,,5,5,6
1236,200707,,,5,5
1237,200707,,,5,5
1238,200707,5,5,43,43
1240,200707,,,5,5
1242,200707,19,21,578,624
1243,200707,35,37,1293,1339
1244,200707,60,78,3636,4261
1245,200707,9,10,380,502
1246,200707,,,44,76
1247,200707,,,8,10
1248,200707,,5,7,11
1249,200707,,,5,5
1250,200707,5,5,5,5
1251,200707,,,5,5
1252,200707,,,5,5
1253,200707,,,5,5
1254,200707,,,6,8
1255,200707,5,5,11,11
1256,200707,16,18,596,618
1257,200707,51,61,2509,2613
1258,200707,23,27,1129,1469
1259,200707,17,21,344,446
1260,200707,,,16,20
1261,200707,5,5,22,23
1262,200707,,,5,5
1263,200707,5,5,5,5
1265,200707,,,5,5
1266,200707,,,5,5
1270,200707,8,9,434,460
1271,200707,30,35,1630,1735
1272,200707,28,31,777,845
1273,200707,6,6,93,97
1274,200707,,,16,24
1275,200707,,5,49,53
1276,200707,5,5,5,5
1277,200707,5,5,5,5
1279,200707,,,5,5
1280,200707,,,6,8
1281,200707,,,5,5
1282,200707,29,38,1994,2107
1283,200707,18,23,1409,1468
1284,200707,29,30,467,486
1285,200707,,,34,37
1286,200707,5,5,12,14
1287,200707,,,5,5
1290,200707,,,5,5
1294,200707,57,65,2639,2737
1295,200707,30,32,1079,1105
1296,200707,5,5,25,27
1297,200707,,,10,15
1298,200707,,,5,5
1299,200707,,,5,5
1300,200707,,,5,5
1303,200707,,,5,5
1305,200707,27,27,232,235
1306,200707,20,23,738,761
1307,200707,19,20,357,369
1308,200707,,,25,26
1309,200707,,5,11,13
1310,200707,,,11,11
1312,200707,,,5,5
1314,200707,,,5,5
1317,200707,5,5,19,20
1318,200707,8,9,285,298
1319,200707,5,5,274,279
1320,200707,5,5,8,9
1321,200707,,,5,5
1322,200707,,,5,5
1323,200707,,,5,5
1324,200707,,,5,5
1325,200707,,,5,5
1326,200707,,,5,5
1328,200707,12,12,255,261
1329,200707,,,47,49
1330,200707,,,5,5
1331,200707,,,5,5
1332,200707,5,5,5,5
1334,200707,,,5,5
1335,200707,,,5,5
1336,200707,,,5,6
1338,200707,,5,17,19
1339,200707,,5,10,12
1340,200707,,,5,5
1342,200707,,,6,6
1345,200707,,,14,19
1347,200707,5,5,22,26
1348,200707,,,14,22
1349,200707,,5,6,9
1350,200707,,,6,6
1351,200707,5,5,6,6
1352,200707,,,5,5
1353,200707,,,5,5
1354,200707,,,5,5
1355,200707,,5,25,32
1356,200707,,,7,9
1357,200707,,5,19,27
1358,200707,5,5,9,13
1359,200707,,,5,6
1360,200707,,,5,5
1362,200707,,5,17,21
1363,200707,5,5,90,96
1364,200707,6,7,120,130
1365,200707,5,5,5,5
1367,200707,,,16,18
1368,200707,,5,9,14
1369,200707,5,5,50,55
1370,200707,,,5,5
1396,200707,5,5,6,6
1402,200707,5,5,5,5
1408,200707,5,5,5,5
1448,200707,,,5,5
1461,200707,5,5,5,5
1502,200707,,,5,5
1506,200707,,,5,5
1513,200707,,,5,5
1514,200707,5,5,5,5
1518,200707,,,5,5
1520,200707,5,5,5,5
1529,200707,5,5,8,8
1535,200707,,,5,5
1537,200707,5,5,5,5
1538,200707,5,5,5,5
1546,200707,,,5,5
1549,200707,,,5,5
1553,200707,,,5,5
1556,200707,,,5,5
1565,200707,,,5,5
1566,200707,,,5,5
1588,200707,5,5,8,8
1589,200707,,,5,5
1590,200707,5,5,5,5
1602,200707,,,5,5
1604,200707,5,5,5,5
1609,200707,5,5,5,5
1612,200707,,,5,5
1619,200707,5,5,5,5
1632,200707,5,5,5,5
1642,200707,5,5,5,5
1658,200707,5,5,5,5
1661,200707,5,5,5,5
1666,200707,5,5,16,16
1667,200707,,,5,5
1668,200707,5,5,9,9
1675,200707,5,5,9,9
1681,200707,,,5,5
1689,200707,,,5,5
1699,200707,,,5,5
1704,200707,,,5,5
1708,200707,,,5,5
1719,200707,10,11,54,55
1722,200707,,,5,5
1726,200707,,,5,5
1727,200707,5,5,6,6
1731,200707,,,5,5
1743,200707,,,5,6
1750,200707,,,6,7
1755,200707,,,5,5
1756,200707,,,5,5
1762,200707,,,5,5
1768,200707,5,5,5,5
1797,200707,5,5,5,5
1809,200707,,,5,5
1823,200707,5,5,5,5
1828,200707,5,5,5,5
1888,200707,,,5,5
1893,200707,,,5,5
1940,200707,,,5,5
1944,200707,,,5,5
1957,200707,5,5,5,5
1964,200707,,,5,5
1968,200707,,,5,5
1970,200707,,,5,5
1973,200707,5,5,8,9
47,200707,,,,5
99,200707,,,,5
163,200707,,,,5
267,200707,,5,,5
394,200707,,,,5
400,200707,,,,5
444,200707,,5,,5
469,200707,,,,5
492,200707,,5,,5
543,200707,,5,,5
575,200707,,,,5
613,200707,,,,5
773,200707,,,,5
810,200707,,,,5
