index,date,weekly,cumulative,weeklyrate,cumulativerate
1018,200504,5,5,648,648
1019,200504,,5,,414
1020,200504,,5,,338
1021,200504,5,5,153,153
1022,200504,,6,,97
1023,200504,9,39,60,259
1024,200504,,8,,161
1025,200504,5,16,112,357
1026,200504,5,68,26,360
1027,200504,5,25,56,278
1028,200504,5,22,110,485
1029,200504,,5,,291
1030,200504,5,15,43,129
1032,200504,5,5,598,598
1033,200504,,5,,386
1042,200504,5,5,127,127
1043,200504,,5,,277
1044,200504,5,51,37,380
1045,200504,6,106,14,240
1046,200504,,27,,140
1047,200504,5,23,35,160
1048,200504,9,34,53,199
1049,200504,5,38,37,280
1050,200504,11,161,36,526
1051,200504,8,54,120,808
1052,200504,5,5,279,279
1053,200504,,5,,269
1054,200504,,5,,319
1056,200504,,5,,382
1061,200504,,5,,605
1064,200504,5,5,287,287
1065,200504,,5,,148
1066,200504,5,15,115,346
1067,200504,6,150,9,227
1068,200504,5,14,81,226
1069,200504,5,33,21,138
1070,200504,5,18,70,251
1071,200504,5,44,29,259
1072,200504,27,483,30,531
1073,200504,20,79,93,368
1074,200504,6,58,82,797
1075,200504,5,5,189,189
1077,200504,,5,,737
1082,200504,,5,,490
1083,200504,,5,,639
1084,200504,5,5,1205,1205
1086,200504,,5,,7576
1087,200504,,5,,154
1088,200504,5,9,112,201
1089,200504,5,55,57,632
1090,200504,5,100,11,225
1091,200504,5,63,19,239
1092,200504,5,40,36,284
1093,200504,5,61,29,358
1094,200504,15,212,34,475
1095,200504,13,130,29,291
1096,200504,5,19,125,477
1097,200504,5,11,138,303
1098,200504,,5,,791
1102,200504,,5,,466
1106,200504,5,5,427,427
1107,200504,,5,,349
1108,200504,,5,,1479
1109,200504,8,29,39,141
1110,200504,5,5,107,107
1111,200504,5,12,75,179
1112,200504,47,477,57,574
1113,200504,5,20,106,426
1114,200504,5,37,31,232
1115,200504,,29,,154
1116,200504,5,22,58,256
1117,200504,8,97,22,261
1118,200504,,12,,238
1119,200504,5,8,115,184
1120,200504,5,5,406,406
1123,200504,,35,,885
1127,200504,5,5,382,382
1128,200504,,7,,111
1129,200504,,5,,280
1130,200504,,5,,593
1131,200504,5,5,77,77
1132,200504,,9,,259
1133,200504,,46,,399
1134,200504,12,192,36,574
1135,200504,5,124,19,464
1136,200504,5,52,19,198
1137,200504,5,26,50,259
1138,200504,,36,,302
1139,200504,5,23,38,177
1140,200504,,6,,177
1141,200504,,5,,166
1142,200504,,5,,297
1143,200504,5,5,314,314
1145,200504,5,5,170,170
1149,200504,,5,,343
1150,200504,12,59,109,535
1151,200504,,5,,943
1152,200504,5,31,42,263
1153,200504,5,11,89,197
1154,200504,5,5,152,152
1155,200504,12,240,39,774
1156,200504,15,237,21,329
1157,200504,23,303,39,508
1158,200504,5,58,28,320
1159,200504,5,32,57,368
1160,200504,5,43,48,411
1161,200504,5,5,106,106
1162,200504,,7,,286
1163,200504,5,11,85,188
1171,200504,,5,,853
1173,200504,5,5,909,909
1174,200504,,5,,88
1175,200504,,18,,314
1176,200504,5,36,46,331
1177,200504,28,546,30,590
1178,200504,23,480,29,608
1179,200504,24,282,42,489
1180,200504,5,79,23,363
1181,200504,,7,,168
1182,200504,,9,,133
1183,200504,5,5,145,145
1185,200504,,21,,707
1189,200504,,5,,91
1194,200504,19,89,48,224
1195,200504,5,30,63,377
1196,200504,12,169,68,954
1197,200504,82,841,75,771
1198,200504,49,761,66,1023
1199,200504,27,288,40,428
1200,200504,5,31,36,226
1201,200504,14,48,218,747
1202,200504,,7,,145
1203,200504,5,5,206,206
1204,200504,5,5,215,215
1205,200504,5,5,623,623
1207,200504,,5,,212
1208,200504,,5,,289
1213,200504,6,49,42,346
1214,200504,17,173,59,604
1215,200504,78,962,56,691
1216,200504,105,1357,103,1331
1217,200504,26,489,38,722
1218,200504,5,106,14,306
1219,200504,,5,,116
1220,200504,9,83,58,538
1221,200504,,5,,125
1222,200504,,5,,319
1223,200504,5,5,479,479
1227,200504,5,5,351,351
1228,200504,11,88,57,456
1229,200504,60,770,64,817
1230,200504,131,1834,82,1153
1231,200504,53,830,56,879
1232,200504,17,269,32,505
1233,200504,5,51,31,313
1234,200504,5,8,169,271
1235,200504,5,5,201,201
1236,200504,,5,,297
1237,200504,5,5,374,374
1238,200504,5,13,146,380
1240,200504,,5,,1229
1242,200504,41,419,65,662
1243,200504,98,933,80,759
1244,200504,190,2993,99,1561
1245,200504,27,304,39,444
1246,200504,5,38,30,226
1247,200504,,5,,122
1248,200504,,5,,122
1249,200504,5,5,197,197
1250,200504,,5,,322
1254,200504,5,5,686,686
1255,200504,,5,,239
1256,200504,36,426,52,620
1257,200504,153,1834,82,983
1258,200504,59,852,43,621
1259,200504,22,262,31,365
1260,200504,,13,,217
1261,200504,,15,,207
1263,200504,,5,,148
1266,200504,,5,,296
1270,200504,23,275,62,747
1271,200504,115,1397,73,891
1272,200504,44,611,41,565
1273,200504,5,57,22,246
1274,200504,5,16,81,259
1275,200504,,5,,209
1276,200504,,5,,200
1280,200504,5,5,131,131
1281,200504,,5,,387
1282,200504,128,1635,125,1590
1283,200504,108,1183,86,946
1284,200504,17,333,22,440
1285,200504,,24,,248
1286,200504,5,9,138,248
1287,200504,5,5,518,518
1290,200504,5,5,812,812
1294,200504,174,2100,87,1046
1295,200504,60,849,51,725
1296,200504,5,17,79,269
1297,200504,,7,,188
1298,200504,5,6,235,282
1300,200504,,5,,489
1303,200504,,5,,766
1305,200504,9,138,37,562
1306,200504,35,549,41,642
1307,200504,14,301,27,581
1308,200504,,20,,424
1309,200504,5,11,190,419
1310,200504,,9,,243
1312,200504,,5,,130
1317,200504,5,25,176,882
1318,200504,12,220,38,699
1319,200504,6,121,61,1238
1320,200504,,5,,122
1321,200504,,5,,276
1322,200504,,5,,345
1323,200504,,5,,654
1324,200504,,5,,322
1325,200504,5,5,544,544
1326,200504,5,5,796,796
1328,200504,19,192,55,551
1329,200504,5,26,54,280
1330,200504,,5,,204
1331,200504,,5,,387
1336,200504,5,5,909,909
1338,200504,,16,,397
1339,200504,5,10,179,357
1340,200504,,5,,216
1342,200504,,5,,382
1345,200504,5,9,214,386
1347,200504,,17,,240
1348,200504,,10,,245
1349,200504,,6,,114
1350,200504,5,6,259,310
1351,200504,,5,,99
1352,200504,,5,,341
1353,200504,,5,,2092
1354,200504,5,5,4132,4132
1355,200504,,22,,362
1356,200504,,6,,138
1357,200504,,10,,153
1358,200504,,7,,116
1359,200504,,5,,161
1362,200504,5,11,87,190
1363,200504,5,27,46,248
1364,200504,14,92,32,211
1367,200504,,9,,191
1368,200504,5,5,80,80
1369,200504,5,31,43,265
1396,200504,,5,,71
1518,200504,5,5,4854,4854
1546,200504,,5,,90
1588,200504,5,5,38,38
1589,200504,,5,,1416
1602,200504,,5,,3311
1612,200504,5,5,2525,2525
1667,200504,,5,,687
1668,200504,5,5,297,297
1675,200504,5,5,59,59
1689,200504,,5,,1597
1699,200504,,5,,86
1708,200504,,5,,187
1719,200504,5,37,20,146
1726,200504,,5,,135
1727,200504,,5,,102
1731,200504,,5,,393
1743,200504,,5,,71
1750,200504,5,5,57,57
1755,200504,,5,,64
1756,200504,,5,,286
1823,200504,,5,,200
1828,200504,,5,,289
1888,200504,,5,,162
1893,200504,,5,,331
1944,200504,,5,,258
1964,200504,,5,,70
1973,200504,,5,,47
2,200505,,5,,1096
25,200505,,5,,138
26,200505,,5,,352
29,200505,,5,,153
30,200505,,5,,448
31,200505,,5,,317
32,200505,,5,,67
33,200505,7,24,50,171
37,200505,8,15,42,79
38,200505,5,5,194,194
40,200505,,5,,449
43,200505,,5,,287
44,200505,,5,,287
45,200505,,14,,221
46,200505,32,130,123,498
48,200505,,5,,267
50,200505,5,5,334,334
51,200505,,5,,231
52,200505,5,5,40,40
54,200505,5,18,57,204
55,200505,5,10,146,291
56,200505,5,12,73,176
57,200505,5,5,1073,1073
58,200505,,5,,99
59,200505,5,5,57,57
60,200505,5,8,111,178
64,200505,,5,,163
65,200505,5,8,47,76
66,200505,5,12,70,169
67,200505,,5,,188
68,200505,,5,,107
69,200505,5,5,66,66
71,200505,,5,,299
72,200505,13,101,33,254
73,200505,,5,,91
75,200505,5,5,424,424
77,200505,5,5,156,156
78,200505,,5,,542
79,200505,,5,,57
82,200505,26,35,137,185
83,200505,5,5,282,282
84,200505,5,19,84,319
85,200505,5,8,144,230
87,200505,,5,,127
88,200505,5,7,49,69
89,200505,5,5,163,163
90,200505,5,19,25,96
91,200505,23,83,53,193
92,200505,,5,,170
97,200505,,5,,650
101,200505,,5,,119
102,200505,,5,,279
103,200505,,5,,153
104,200505,5,8,96,154
105,200505,,5,,164
106,200505,,5,,207
107,200505,,5,,97
108,200505,5,5,68,68
109,200505,5,10,21,42
110,200505,32,63,126,247
111,200505,,7,,95
113,200505,5,5,650,650
119,200505,,5,,278
121,200505,5,5,209,209
122,200505,5,5,59,59
124,200505,7,8,168,192
125,200505,5,15,132,397
126,200505,5,9,123,221
127,200505,46,113,70,171
128,200505,,5,,107
129,200505,,5,,63
130,200505,5,5,52,52
131,200505,,5,,207
132,200505,5,5,229,229
133,200505,5,5,597,597
135,200505,,5,,531
137,200505,,5,,495
139,200505,,5,,227
141,200505,,7,,97
142,200505,5,5,143,143
143,200505,5,5,259,259
144,200505,,5,,176
145,200505,6,8,251,335
146,200505,5,7,316,443
147,200505,,5,,155
148,200505,5,6,67,80
149,200505,,5,,125
150,200505,,5,,186
155,200505,5,5,520,520
159,200505,,5,,290
161,200505,,5,,1046
165,200505,,5,,251
167,200505,5,5,152,152
168,200505,5,25,28,138
169,200505,5,13,53,137
170,200505,,5,,291
172,200505,,5,,187
173,200505,,5,,228
174,200505,5,5,933,933
181,200505,,5,,639
183,200505,5,5,155,155
184,200505,5,5,325,325
185,200505,,5,,158
186,200505,5,6,71,85
187,200505,,5,,157
189,200505,,5,,182
190,200505,5,21,29,123
191,200505,5,10,67,134
192,200505,,5,,157
194,200505,5,5,78,78
204,200505,,5,,253
205,200505,,5,,193
206,200505,5,5,75,75
207,200505,,5,,129
208,200505,5,9,76,137
209,200505,,5,,252
210,200505,5,12,101,243
211,200505,5,21,17,72
212,200505,5,8,247,396
213,200505,5,5,183,183
216,200505,,5,,611
217,200505,5,5,176,176
228,200505,5,9,48,87
229,200505,5,5,219,219
230,200505,5,5,141,141
231,200505,,5,,105
232,200505,13,36,29,79
233,200505,7,19,59,161
234,200505,5,5,200,200
235,200505,5,6,123,148
236,200505,5,5,299,299
239,200505,,5,,1269
245,200505,,5,,298
248,200505,,5,,382
249,200505,5,5,92,92
250,200505,5,5,104,104
251,200505,5,10,78,157
252,200505,5,5,212,212
253,200505,5,11,43,95
254,200505,148,391,211,557
255,200505,5,8,122,195
256,200505,5,6,138,166
257,200505,5,5,128,128
265,200505,5,5,47,47
269,200505,,5,,140
270,200505,5,6,52,62
272,200505,18,85,45,210
273,200505,5,7,56,79
274,200505,5,5,186,186
275,200505,5,7,54,76
276,200505,153,467,153,466
277,200505,42,134,65,208
278,200505,9,19,87,183
279,200505,5,5,198,198
280,200505,5,5,222,222
288,200505,,5,,20
289,200505,,5,,190
292,200505,,5,,140
293,200505,,5,,129
294,200505,13,34,51,134
295,200505,37,129,76,264
296,200505,5,8,82,131
297,200505,,5,,91
298,200505,5,15,40,120
299,200505,154,579,123,463
300,200505,8,15,39,73
301,200505,,7,,153
302,200505,,5,,175
310,200505,,5,,84
311,200505,,5,,113
313,200505,,5,,484
314,200505,,5,,278
315,200505,,6,,130
316,200505,,5,,87
317,200505,59,157,111,295
318,200505,,5,,97
319,200505,5,5,148,148
320,200505,,5,,135
321,200505,30,100,99,331
322,200505,5,17,25,85
323,200505,5,46,42,390
324,200505,,5,,146
325,200505,,5,,242
327,200505,,5,,304
331,200505,,5,,714
333,200505,,5,,30
337,200505,5,5,213,213
338,200505,,5,,188
339,200505,5,5,60,60
340,200505,13,50,48,183
341,200505,,5,,159
342,200505,,5,,127
343,200505,5,8,52,83
344,200505,5,18,22,79
345,200505,5,9,32,58
346,200505,5,5,128,128
347,200505,,8,,139
348,200505,,5,,242
349,200505,5,6,37,45
350,200505,,5,,120
351,200505,,5,,300
352,200505,,5,,217
354,200505,,5,,581
358,200505,16,26,116,189
360,200505,5,5,323,323
361,200505,,5,,108
362,200505,,5,,84
363,200505,5,5,204,204
364,200505,5,6,71,85
365,200505,5,6,65,78
366,200505,5,5,139,139
367,200505,5,5,111,111
369,200505,,5,,215
372,200505,,5,,526
373,200505,,5,,429
374,200505,,5,,38
383,200505,5,5,258,258
384,200505,5,5,111,111
386,200505,,5,,143
387,200505,,5,,186
388,200505,5,24,45,217
389,200505,,5,,148
390,200505,,5,,141
391,200505,,5,,314
396,200505,,5,,215
398,200505,,5,,988
405,200505,5,5,166,166
407,200505,5,5,221,221
408,200505,,5,,148
409,200505,,5,,245
410,200505,,5,,156
411,200505,5,5,204,204
413,200505,5,10,41,83
414,200505,,5,,254
415,200505,,5,,407
416,200505,,5,,238
420,200505,,5,,184
424,200505,,5,,269
428,200505,5,5,215,215
430,200505,,5,,239
431,200505,7,90,23,292
433,200505,5,11,50,109
434,200505,,5,,282
435,200505,5,8,107,172
436,200505,12,18,144,217
437,200505,5,5,182,182
438,200505,,5,,198
443,200505,,5,,269
446,200505,,5,,306
447,200505,,5,,287
448,200505,,5,,185
449,200505,,5,,312
450,200505,,5,,105
453,200505,,5,,138
454,200505,5,24,29,141
455,200505,,5,,90
456,200505,5,5,410,410
458,200505,5,5,218,218
459,200505,5,5,387,387
460,200505,,5,,133
461,200505,,5,,219
462,200505,,5,,400
463,200505,,5,,381
467,200505,,5,,530
470,200505,,5,,115
473,200505,,5,,294
476,200505,5,5,156,156
477,200505,,5,,474
478,200505,,5,,286
479,200505,8,60,24,180
481,200505,,5,,155
482,200505,5,5,124,124
483,200505,6,13,69,150
484,200505,5,5,195,195
487,200505,,5,,348
488,200505,,5,,412
491,200505,,8,,755
494,200505,,5,,705
495,200505,,5,,448
497,200505,,5,,141
502,200505,5,5,187,187
503,200505,,5,,251
504,200505,5,5,222,222
505,200505,,5,,167
506,200505,,5,,272
509,200505,5,25,53,263
510,200505,5,7,175,246
511,200505,5,5,271,271
512,200505,,5,,409
513,200505,,5,,214
514,200505,,5,,390
517,200505,,5,,772
520,200505,,5,,414
521,200505,,5,,138
523,200505,,9,,160
524,200505,,5,,94
525,200505,,5,,552
527,200505,5,5,239,239
528,200505,5,9,175,315
530,200505,5,5,213,213
531,200505,5,5,191,191
532,200505,,5,,234
533,200505,,5,,282
534,200505,5,5,267,267
535,200505,5,8,374,599
539,200505,,5,,257
546,200505,,5,,631
547,200505,,5,,654
549,200505,,5,,192
553,200505,5,5,300,300
554,200505,220,820,1418,5285
556,200505,5,11,53,116
557,200505,5,5,255,255
558,200505,,5,,242
560,200505,,5,,68
561,200505,5,5,198,198
562,200505,5,5,529,529
566,200505,5,5,325,325
567,200505,,5,,266
572,200505,,5,,1104
574,200505,,5,,1006
576,200505,,9,,124
579,200505,,5,,246
580,200505,,5,,328
581,200505,5,5,473,473
582,200505,,5,,310
583,200505,,5,,158
585,200505,5,5,186,186
586,200505,,5,,305
587,200505,,5,,427
588,200505,,5,,195
589,200505,,5,,172
590,200505,,6,,168
591,200505,,5,,548
593,200505,,5,,105
599,200505,5,5,323,323
600,200505,,5,,722
601,200505,,5,,706
602,200505,,5,,142
605,200505,,5,,382
606,200505,,5,,160
607,200505,,5,,436
608,200505,5,5,278,278
609,200505,,5,,267
610,200505,,11,,85
611,200505,5,5,268,268
616,200505,,5,,332
617,200505,,5,,73
618,200505,,5,,92
620,200505,,5,,414
621,200505,,5,,149
623,200505,,5,,1149
624,200505,,5,,903
625,200505,,5,,1220
626,200505,,5,,221
629,200505,,5,,263
633,200505,,6,,218
634,200505,5,5,237,237
635,200505,,6,,228
637,200505,,5,,308
638,200505,,5,,93
639,200505,5,9,47,85
640,200505,,6,,264
643,200505,5,5,302,302
644,200505,5,43,15,126
649,200505,,5,,251
650,200505,5,5,206,206
651,200505,5,35,96,674
653,200505,5,13,99,257
654,200505,,5,,365
659,200505,5,5,288,288
660,200505,5,12,177,425
661,200505,,5,,297
662,200505,8,31,77,297
663,200505,5,5,279,279
664,200505,,5,,144
665,200505,,19,,160
667,200505,,5,,244
668,200505,,5,,201
669,200505,5,5,132,132
671,200505,,5,,173
675,200505,,5,,102
676,200505,,5,,228
677,200505,5,5,882,882
679,200505,5,8,236,378
680,200505,5,50,75,746
681,200505,,5,,683
682,200505,5,5,291,291
686,200505,5,6,243,291
687,200505,5,13,129,336
688,200505,,6,,206
689,200505,5,5,303,303
690,200505,5,5,59,59
691,200505,,17,,210
692,200505,7,47,33,224
693,200505,5,5,273,273
694,200505,,5,,309
695,200505,,5,,158
696,200505,13,19,77,113
699,200505,,5,,442
700,200505,,5,,339
702,200505,,5,,407
703,200505,,5,,141
704,200505,,8,,552
705,200505,,5,,5435
706,200505,,7,,403
707,200505,,5,,1462
708,200505,,5,,356
709,200505,,5,,226
710,200505,,5,,313
712,200505,,5,,417
713,200505,11,67,97,593
714,200505,,14,,541
715,200505,,17,,245
716,200505,,5,,257
717,200505,,11,,273
718,200505,51,266,51,263
719,200505,,31,,247
720,200505,5,13,52,134
722,200505,,5,,278
725,200505,,5,,270
726,200505,,5,,164
728,200505,,5,,2525
736,200505,,5,,549
739,200505,5,6,201,241
740,200505,,5,,298
741,200505,,11,,368
742,200505,,5,,154
743,200505,,5,,178
744,200505,13,76,44,255
745,200505,5,69,12,160
746,200505,,5,,189
747,200505,,5,,304
749,200505,5,5,209,209
751,200505,,5,,338
752,200505,,5,,144
753,200505,5,5,155,155
755,200505,5,5,232,232
757,200505,,5,,2604
759,200505,5,5,518,518
763,200505,,5,,160
765,200505,,5,,453
766,200505,5,18,108,388
767,200505,11,120,28,310
768,200505,5,5,153,153
769,200505,5,31,45,278
770,200505,9,82,14,125
771,200505,,5,,143
772,200505,,5,,284
776,200505,,5,,139
777,200505,5,5,255,255
778,200505,,5,,357
779,200505,,5,,245
783,200505,,5,,1894
784,200505,,5,,650
785,200505,,5,,2381
787,200505,,5,,1109
790,200505,,5,,651
791,200505,,5,,196
792,200505,,5,,274
793,200505,5,12,54,130
794,200505,37,295,212,1689
795,200505,,5,,115
796,200505,5,5,241,241
797,200505,5,20,28,113
798,200505,,5,,193
799,200505,,5,,232
801,200505,,5,,231
802,200505,,5,,117
803,200505,5,7,95,134
804,200505,,5,,152
809,200505,,5,,2976
814,200505,5,5,2336,2336
817,200505,,5,,307
818,200505,5,9,82,147
819,200505,211,370,689,1207
820,200505,5,8,122,195
821,200505,,6,,192
822,200505,5,10,51,103
823,200505,5,8,107,171
824,200505,,5,,133
825,200505,,5,,350
826,200505,,5,,308
828,200505,,9,,61
831,200505,5,5,398,398
832,200505,,6,,152
836,200505,,5,,230
839,200505,,5,,223
843,200505,,5,,195
844,200505,,6,,131
845,200505,5,8,80,128
846,200505,,11,,302
847,200505,,5,,226
848,200505,,5,,309
849,200505,,5,,140
850,200505,,5,,267
851,200505,,5,,628
852,200505,,5,,322
853,200505,,10,,280
854,200505,,5,,115
855,200505,5,5,116,116
858,200505,5,5,481,481
869,200505,,5,,358
870,200505,,20,,409
871,200505,5,12,77,184
874,200505,,5,,129
875,200505,5,8,79,126
876,200505,5,29,24,139
877,200505,,5,,208
878,200505,,7,,196
879,200505,5,5,170,170
880,200505,5,36,15,107
881,200505,,5,,341
884,200505,,5,,258
886,200505,5,5,1543,1543
895,200505,,5,,106
897,200505,,5,,244
898,200505,,5,,136
899,200505,5,5,149,149
900,200505,5,5,233,233
901,200505,5,5,143,143
902,200505,5,5,305,305
903,200505,,5,,181
904,200505,5,13,71,185
905,200505,5,12,59,142
906,200505,5,5,217,217
907,200505,,5,,345
908,200505,,5,,779
919,200505,5,8,53,85
920,200505,,5,,153
921,200505,,5,,271
922,200505,,5,,196
923,200505,,5,,148
924,200505,,5,,88
925,200505,5,5,192,192
926,200505,,29,,540
927,200505,5,8,115,185
929,200505,18,75,97,404
930,200505,5,5,84,84
931,200505,,5,,311
933,200505,,5,,360
934,200505,,5,,243
941,200505,,5,,1040
944,200505,5,10,54,108
945,200505,,5,,263
946,200505,,7,,161
947,200505,5,36,64,460
948,200505,5,6,132,159
949,200505,5,11,68,149
950,200505,5,5,210,210
951,200505,10,78,139,1086
952,200505,,5,,289
953,200505,5,5,260,260
954,200505,46,226,88,434
955,200505,,17,,307
956,200505,5,6,110,132
957,200505,5,5,145,145
958,200505,5,9,174,312
959,200505,5,5,235,235
969,200505,39,86,179,395
970,200505,,11,,251
971,200505,,5,,306
972,200505,,8,,156
973,200505,5,20,66,264
974,200505,,6,,154
975,200505,,13,,345
976,200505,5,5,178,178
977,200505,,8,,206
978,200505,5,15,144,433
979,200505,14,103,47,344
980,200505,6,49,19,158
982,200505,5,5,182,182
983,200505,,5,,617
984,200505,,5,,1071
985,200505,5,5,430,430
986,200505,,5,,2577
989,200505,,5,,376
994,200505,,5,,219
995,200505,,20,,145
997,200505,,21,,219
998,200505,5,30,32,191
999,200505,7,81,28,320
1000,200505,,5,,106
1001,200505,5,25,59,294
1002,200505,5,31,39,243
1003,200505,,7,,169
1004,200505,21,132,69,434
1005,200505,10,60,32,193
1008,200505,5,5,381,381
1009,200505,,5,,678
1010,200505,,5,,571
1014,200505,,5,,1931
1017,200505,,5,,159
1018,200505,5,5,648,648
1019,200505,,5,,414
1020,200505,,5,,338
1021,200505,5,6,153,184
1022,200505,,6,,97
1023,200505,7,39,46,259
1024,200505,5,9,100,181
1025,200505,5,16,112,357
1026,200505,5,69,26,365
1027,200505,5,25,56,278
1028,200505,5,22,110,485
1029,200505,,5,,291
1030,200505,5,16,43,137
1032,200505,5,5,598,598
1033,200505,,5,,386
1042,200505,5,5,127,127
1043,200505,,5,,277
1044,200505,,51,,380
1045,200505,5,106,11,240
1046,200505,,27,,140
1047,200505,,23,,160
1048,200505,6,34,35,199
1049,200505,5,39,37,287
1050,200505,12,164,39,536
1051,200505,9,55,135,823
1052,200505,5,5,279,279
1053,200505,,5,,269
1054,200505,,5,,319
1056,200505,,5,,382
1061,200505,,5,,605
1064,200505,5,5,287,287
1065,200505,,5,,148
1066,200505,5,15,115,346
1067,200505,6,151,9,228
1068,200505,5,14,81,226
1069,200505,5,33,21,138
1070,200505,5,19,70,265
1071,200505,5,46,29,271
1072,200505,28,493,31,542
1073,200505,17,79,79,368
1074,200505,7,60,96,825
1075,200505,5,5,189,189
1077,200505,,5,,737
1082,200505,,5,,490
1083,200505,,5,,639
1084,200505,5,5,1205,1205
1086,200505,,5,,7576
1087,200505,,5,,154
1088,200505,5,9,112,201
1089,200505,5,55,57,632
1090,200505,5,102,11,230
1091,200505,5,63,19,239
1092,200505,5,40,36,284
1093,200505,5,61,29,358
1094,200505,13,215,29,482
1095,200505,14,132,31,296
1096,200505,5,19,125,477
1097,200505,5,11,138,303
1098,200505,,5,,791
1102,200505,,5,,466
1106,200505,5,5,427,427
1107,200505,,5,,349
1108,200505,,5,,1479
1109,200505,8,30,39,146
1110,200505,,5,,107
1111,200505,5,12,75,179
1112,200505,45,483,54,581
1113,200505,5,20,106,426
1114,200505,5,37,31,232
1115,200505,,29,,154
1116,200505,5,22,58,256
1117,200505,9,100,24,269
1118,200505,5,13,99,258
1119,200505,5,8,115,184
1120,200505,5,5,406,406
1123,200505,,35,,885
1127,200505,5,5,382,382
1128,200505,,7,,111
1129,200505,,5,,280
1130,200505,,5,,593
1131,200505,5,5,77,77
1132,200505,,9,,259
1133,200505,,46,,399
1134,200505,8,194,24,580
1135,200505,5,125,19,468
1136,200505,5,52,19,198
1137,200505,5,26,50,259
1138,200505,,36,,302
1139,200505,5,23,38,177
1140,200505,,6,,177
1141,200505,,5,,166
1142,200505,,5,,297
1143,200505,5,5,314,314
1145,200505,5,5,170,170
1149,200505,,5,,343
1150,200505,10,59,91,535
1151,200505,,5,,943
1152,200505,5,34,42,288
1153,200505,5,13,89,233
1154,200505,5,5,152,152
1155,200505,8,241,26,777
1156,200505,17,240,24,333
1157,200505,20,306,34,513
1158,200505,5,58,28,320
1159,200505,5,32,57,368
1160,200505,5,43,48,411
1161,200505,5,5,106,106
1162,200505,,7,,286
1163,200505,5,11,85,188
1171,200505,,5,,853
1173,200505,,5,,909
1174,200505,5,6,88,105
1175,200505,,18,,314
1176,200505,5,36,46,331
1177,200505,28,549,30,594
1178,200505,17,481,22,609
1179,200505,22,284,38,492
1180,200505,5,79,23,363
1181,200505,,7,,168
1182,200505,,9,,133
1183,200505,5,5,145,145
1185,200505,5,22,168,740
1189,200505,,5,,91
1194,200505,24,95,61,240
1195,200505,5,32,63,402
1196,200505,13,173,73,977
1197,200505,45,847,41,777
1198,200505,41,765,55,1028
1199,200505,20,293,30,435
1200,200505,,31,,226
1201,200505,11,49,171,763
1202,200505,,7,,145
1203,200505,,5,,206
1204,200505,5,5,215,215
1205,200505,5,5,623,623
1207,200505,,5,,212
1208,200505,,5,,289
1213,200505,8,52,56,367
1214,200505,18,175,63,611
1215,200505,75,972,54,698
1216,200505,109,1382,107,1356
1217,200505,30,495,44,731
1218,200505,5,106,14,306
1219,200505,,5,,116
1220,200505,12,86,78,557
1221,200505,,5,,125
1222,200505,,5,,319
1223,200505,5,5,479,479
1227,200505,5,5,351,351
1228,200505,8,88,41,456
1229,200505,60,779,64,826
1230,200505,127,1850,80,1163
1231,200505,51,833,54,882
1232,200505,15,273,28,512
1233,200505,5,52,31,320
1234,200505,5,8,169,271
1235,200505,5,5,201,201
1236,200505,,5,,297
1237,200505,5,5,374,374
1238,200505,5,13,146,380
1240,200505,,5,,1229
1242,200505,38,423,60,669
1243,200505,90,940,73,764
1244,200505,176,3011,92,1570
1245,200505,24,308,35,450
1246,200505,5,40,30,238
1247,200505,,5,,122
1248,200505,,5,,122
1249,200505,5,5,197,197
1250,200505,,5,,322
1254,200505,5,5,686,686
1255,200505,,5,,239
1256,200505,28,431,41,628
1257,200505,124,1841,66,987
1258,200505,53,858,39,625
1259,200505,21,264,29,367
1260,200505,,13,,217
1261,200505,,15,,207
1263,200505,,5,,148
1266,200505,,5,,296
1270,200505,27,281,73,763
1271,200505,100,1406,64,897
1272,200505,45,619,42,573
1273,200505,6,59,26,255
1274,200505,5,16,81,259
1275,200505,5,6,209,251
1276,200505,,5,,200
1280,200505,5,5,131,131
1281,200505,,5,,387
1282,200505,110,1646,107,1601
1283,200505,102,1196,82,957
1284,200505,14,333,18,440
1285,200505,5,26,52,269
1286,200505,5,9,138,248
1287,200505,5,5,518,518
1290,200505,5,5,812,812
1294,200505,164,2116,82,1054
1295,200505,67,864,57,737
1296,200505,5,17,79,269
1297,200505,,7,,188
1298,200505,5,6,235,282
1300,200505,,5,,489
1303,200505,,5,,766
1305,200505,11,141,45,574
1306,200505,35,556,41,650
1307,200505,13,303,25,585
1308,200505,,20,,424
1309,200505,5,11,190,419
1310,200505,,9,,243
1312,200505,,5,,130
1314,200505,5,5,1149,1149
1317,200505,5,26,176,918
1318,200505,10,220,32,699
1319,200505,7,124,72,1269
1320,200505,,5,,122
1321,200505,,5,,276
1322,200505,,5,,345
1323,200505,,5,,654
1324,200505,,5,,322
1325,200505,5,5,544,544
1326,200505,5,5,796,796
1328,200505,18,192,52,551
1329,200505,5,28,54,301
1330,200505,,5,,204
1331,200505,,5,,387
1335,200505,5,5,817,817
1336,200505,5,5,909,909
1338,200505,,16,,397
1339,200505,5,10,179,357
1340,200505,,5,,216
1342,200505,,5,,382
1345,200505,5,9,214,386
1347,200505,,17,,240
1348,200505,,10,,245
1349,200505,,6,,114
1350,200505,5,6,259,310
1351,200505,,5,,99
1352,200505,,5,,341
1353,200505,,5,,2092
